FULL ADDRESS,PURCHASE DATE,PURCHASE PRICE,SOLD DATE,SOLD PRICE,PRICE CHANGE,PERIOD,DAILY PRICE CHANGE,PRICE CHANGE %,PURCHASE DATE SU,PURCHASE PRICE SU,SOLD DATE SU
"845 UNITED NATIONS PLAZA, 61D",2004-04-23,1659748,2007-07-30,2400000,740252,1193,620.4962279966471,44.60026461848425,-1.1699106082369677,0.35353604014074286,-1.5907673474488777
"542 LAGUARDIA PLACE, 5B",2011-02-28,2461100,2017-12-06,3995000,1533900,2473,620.2587949858472,62.32578928121571,1.07718474153274,1.1300241851748616,1.1704075564131904
"25 NORTH MOORE STREET, 9A",2007-04-30,3950000,2016-08-10,6050000,2100000,3390,619.4690265486726,53.16455696202531,-0.1801827603368006,2.572727515473282,0.8177773399760198
"100 UNITED NATIONS PLAZA, 44D",2003-09-15,1300000,2008-11-24,2475000,1175000,1897,619.3990511333685,90.38461538461539,-1.3683950496035164,0.004950078915545752,-1.2381371310117073
"2 RIVER TERRACE, 11N",2012-02-24,1746298,2017-06-22,2950000,1203702,1945,618.8699228791774,68.92878535049573,1.401405933086243,0.4374006201913361,1.0484836513510631
"72 MERCER STREET, 2E",2008-04-01,3226642,2013-11-20,4500000,1273358,2059,618.43516270034,39.46387606682117,0.12248355975608166,1.8718134207738362,0.09207457571401671
"300 CATHEDRAL PARKWAY, 18E",2009-07-21,333000,2010-06-16,537000,204000,330,618.1818181818181,61.261261261261254,0.5499885103917255,-0.9320464422736356,-0.8227197538838604
"15 BROAD STREET, 2308",2006-08-02,1410276,2007-11-01,1691875,281599,456,617.5416666666666,19.96765172207426,-0.423573183912976,0.11180450329058005,-1.5221395206474408
"345 GRAND STREET, 2",2006-02-07,1750000,2015-06-03,3850000,2100000,3403,617.1025565677344,120.0,-0.5816422412908611,0.44098775682157637,0.5009212034672579
"101 WEST 24TH   STREET, 30B",2008-10-16,1807393,2016-08-04,3565000,1757607,2849,616.920673920674,97.24542476373429,0.3003112493062024,0.4966000022617115,0.8133968403929493
"20 PINE STREET, 3201",2012-06-21,1832850,2015-04-28,2475000,642150,1041,616.8587896253603,35.03560029462312,1.5073840511009615,0.5212671381871644,0.47463820596883527
"166 PERRY STREET, 4C",2009-11-24,2220075,2015-10-21,3550000,1329925,2157,616.5623551228558,59.904507730594695,0.6631515855599841,0.8964775600253038,0.6031328604055682
"354 BROOME STREET, 3I",2005-08-24,950000,2007-01-09,1260000,310000,503,616.3021868787276,32.631578947368425,-0.7316282218710135,-0.3341903372335892,-1.7382441667455826
"300 EAST 55TH STREET, 26A",2005-02-16,3258400,2014-05-19,5340000,2081600,3379,616.0402485942586,63.884114903019885,-0.9013728346234015,1.902586053162591,0.22348956320612995
"200 CHAMBERS STREET, 5Q",2007-03-29,784052,2008-06-03,1050000,265948,432,615.6203703703703,33.91968900021937,-0.20892258895096155,-0.4949894051739224,-1.3651716189207501
"1965 BROADWAY, 29E",2003-11-20,4427500,2012-06-08,6350000,1922500,3123,615.5939801472942,43.42179559570864,-1.3091191530868096,3.035411940362459,-0.2948695541238723
"176 PERRY STREET, 11S",2004-09-27,5800000,2007-05-30,6400000,600000,975,615.3846153846154,10.344827586206897,-1.0289058240987405,4.365326857975853,-1.6353024265434273
"240 RIVERSIDE BOULEVARD, 11C-T",2006-04-28,2119000,2010-09-10,3100000,981000,1596,614.6616541353384,46.295422369042,-0.5097926697554588,0.7985386527045215,-0.7599325931931841
"1 MORTON SQUARE, 4C W",2004-10-26,1501793,2007-03-08,2032150,530357,863,614.5504055619931,35.31492023201599,-1.0028603544171573,0.2004819703326383,-1.6958993374425684
"4260 BROADWAY, 303",2004-06-23,235000,2005-01-21,365000,130000,212,613.2075471698113,55.319148936170215,-1.1151253099412233,-1.0270057587953934,-2.2624439501863454
"144 COLUMBUS AVENUE, 14E",2005-08-17,3220000,2018-01-19,6000000,2780000,4538,612.6046716615249,86.33540372670807,-0.7379150593803612,1.865377504647943,1.2025312200223737
"1641 3 AVENUE, 19K",2003-02-20,400328,2005-03-15,862200,461872,754,612.5623342175066,115.37339381707001,-1.55430581595137,-0.8668074538779529,-2.2237495372025564
"225 5 AVENUE, 10J",2006-11-30,3238035,2013-09-03,4750000,1511965,2469,612.379505872823,46.6939054086815,-0.3157988266098725,1.8828529258057993,0.03512808113410097
"25 COLUMBUS CIRCLE, ST55F",2003-12-19,1725279,2015-04-16,4258000,2532721,4136,612.3600096711799,146.80066238561994,-1.2830736834052263,0.4170337847426542,0.46587720680269434
"88 GREENWICH STREET, 926",2014-08-04,300000,2015-08-07,525000,225000,368,611.4130434782609,75.0,2.202528655705979,-0.9640225386534113,0.5483766156171876
"70 BATTERY PLACE, 8L",2010-09-29,1221900,2014-07-09,2065000,843100,1379,611.3850616388687,68.99909976266471,0.9406705556154756,-0.07072668251658978,0.2607238096622287
"322 WEST 57TH   STREET, 30K1",2010-09-14,1260000,2015-08-19,2360000,1100000,1800,611.1111111111111,87.3015873015873,0.9271987609525877,-0.033808825787212525,0.5571376147833286
"240 PARK AVENUE SOUTH, 6B",2008-04-10,3353097,2015-08-20,4995000,1641903,2688,610.8270089285714,48.96676117630954,0.13056663655381442,1.9943448531285186,0.5578676980471736
"57 BOND STREET, 6EAST",2004-03-30,1730007,2013-07-10,3800000,2069993,3389,610.7975804071998,119.6522904242584,-1.1914654796975883,0.4216150872785202,-0.005026498377378072
"1 MORTON SQUARE, 7D W",2004-11-17,1629200,2012-12-07,3425000,1795800,2942,610.4010876954453,110.22587773140191,-0.9831017222449215,0.3239358646192464,-0.16199440010406888
"78 LAIGHT STREET, 3A",2011-05-09,4700000,2016-08-15,5875000,1175000,1925,610.3896103896104,25.0,1.1400531166262171,3.2994569786499994,0.8214277562952452
"21 ASTOR PLACE, 4B",2004-01-21,1114984,2007-01-23,1785000,670016,1098,610.2149362477231,60.091983382721196,-1.2534357351468728,-0.1743253588965924,-1.7280230010517517
"305 EAST 85TH   STREET, 9D",2010-06-15,2341975,2014-05-20,3217500,875525,1435,610.1219512195122,37.38404551713831,0.8454698733310675,1.0145953221069597,0.22421964646997503
"275 GREENWICH STREET, 4ES",2010-03-25,1100000,2016-09-26,2550000,1450000,2377,610.0126209507783,131.8181818181818,0.7718240625072802,-0.18884444459824565,0.8520912533767383
"129 GRAND STREET, R4",2006-12-07,3700000,2017-04-04,6000000,2300000,3771,609.9177936886767,62.16216216216216,-0.3095119891005248,2.3304843610810426,0.9908070735073022
"517 EAST 11TH STREET, 3",2012-06-22,1445000,2015-06-10,2105000,660000,1083,609.4182825484764,45.674740484429066,1.508282170745154,0.14545110846304452,0.5060317863141734
"400 EAST 51 STREET, 11C",2003-04-07,982611,2005-08-03,1500000,517389,849,609.4098939929329,52.65450926154907,-1.5129923123185136,-0.3025911712020479,-2.1208077970004013
"67 CLINTON STREET, 3",2010-08-26,1200000,2015-05-15,2250000,1050000,1723,609.4022054556007,87.5,0.9101344877129296,-0.09194718284134994,0.4870496214542015
"27 NORTH MOORE STREET, 3E",2003-10-28,1385000,2006-07-26,1995000,610000,1002,608.7824351297405,44.04332129963899,-1.3297759049032378,0.0873127514089071,-1.86016807180771
"5 WEST 120 STREET, 5",2012-06-28,609931,2016-01-17,1400000,790069,1298,608.6818181818181,129.5341604214247,1.5136708886103092,-0.6637078863176468,0.6673801876239347
"422 EAST 72ND STREET, 35D",2009-06-12,1550000,2010-07-28,1800000,250000,411,608.272506082725,16.129032258064516,0.5149618442682169,0.24719323330778498,-0.7920562568023674
"181 EAST 65 STREET, 4B",2004-01-15,3240000,2006-05-03,3750000,510000,839,607.8665077473182,15.74074074074074,-1.258824453012028,1.8847569569993223,-1.9214950659706962
"133 WEST 22ND   STREET, 7B",2009-11-06,1476462,2012-08-28,2100000,623538,1026,607.7368421052631,42.23190302222475,0.6469854319645186,0.17593692495699903,-0.2357328097524213
"310 WEST 52ND   STREET, 39H",2007-07-10,1272812,2012-07-05,2380000,1107188,1822,607.6772777167947,86.98755197154017,-0.11641626559913106,-0.02139434861091905,-0.2751573060000553
"39 EAST 29TH   STREET, 14A",2009-07-13,1250000,2014-04-07,2300000,1050000,1729,607.2874493927126,84.0,0.5428035532381853,-0.043498551962902095,0.19282606612463685
"845 UNITED NATIONS PLAZA, 76D",2004-06-15,2150000,2013-04-05,4100000,1950000,3216,606.3432835820895,90.69767441860465,-1.1223102670947636,0.8285768038491591,-0.07511449170650514
"30 WEST 63RD   STREET, 8D",2010-01-04,860421,2013-04-30,1595000,734579,1212,606.0882838283828,85.3743690588677,0.6999744909718778,-0.42098993534279877,-0.05686241011037829
"33 WEST 56TH   STREET, 14A",2012-07-16,5478185,2014-06-12,5900000,421815,696,606.0560344827586,7.699904256610537,1.5298370422057748,4.053496935052898,0.24101156153841172
"30 WEST 90TH STREET, 7D",2004-10-19,525000,2005-04-21,636406,111406,184,605.4673913043479,21.220190476190474,-1.009147191926505,-0.7460036997003959,-2.1967364564402887
"120 WEST 72ND STREET, 3A",2008-03-19,4597398,2015-09-10,6250000,1652602,2731,605.127059685097,35.94646363007945,0.11080800438157878,3.2000384501421895,0.5731994465879202
"117 EAST 57TH   STREET, 21H",2011-09-13,1250000,2014-03-10,1800000,550000,909,605.0605060506051,44.0,1.2541143114386684,-0.043498551962902095,0.1723837347369748
"235 WEST END AVENUE, 2F",2003-12-03,725000,2004-06-25,849000,124000,205,604.8780487804878,17.103448275862068,-1.2974435977123067,-0.5522091761866045,-2.415761435593811
"210 WEST 19TH STREET, 1G",2009-10-30,920000,2013-10-24,1800000,880000,1455,604.8109965635739,95.65217391304348,0.640698594455171,-0.3632595157606579,0.07236232759019973
"350 WEST 42 STREET, 52D",2006-10-26,1313542,2008-05-21,1660000,346458,573,604.6387434554974,26.37586007908388,-0.347233014156611,0.018071906102664567,-1.374662701350736
"217 WEST 14 STREET, 4R",2005-02-25,560037,2006-01-30,765000,204963,339,604.6106194690266,36.59811762437125,-0.8932897578256687,-0.7120538060986323,-1.989392809508288
"124 HUDSON STREET, 6C",2004-02-10,3200000,2008-10-27,4240000,1040000,1721,604.2998256827426,32.5,-1.2354733422630222,1.845998052296564,-1.2585794623993694
"416 WASHINGTON STREET, 5G",2005-12-21,2163781,2018-10-29,5000000,2836219,4695,604.0935037273696,131.07698976929737,-0.6247519842121025,0.841930215491877,1.4091447836905293
"220, 3B",2003-01-28,466440,2003-10-01,615000,148560,246,603.9024390243902,31.84975559557499,-1.5749625677677983,-0.802746736185234,-2.6114237503042905
"31 NORTH MOORE STREET, 2E",2006-05-03,4250000,2007-06-21,4500000,250000,414,603.864734299517,5.88235294117647,-0.5053020715344961,2.8634193007439688,-1.6192405947388357
"53 WARREN STREET, 6",2010-06-03,1781937,2015-06-29,2900000,1118063,1852,603.7057235421166,62.74424965641322,0.8346924376007572,0.47193383530887617,0.5199033683272298
"502 PARK AVENUE, 9C",2004-10-08,1120075,2007-09-28,1775050,654975,1085,603.6635944700461,58.47599491105506,-1.0190265080126228,-0.16939231930054882,-1.5469623516181734
"101 WEST 24TH STREET, 16A",2009-11-12,1355000,2015-03-05,2525000,1170000,1939,603.4038164002063,86.34686346863468,0.6523741498296738,0.05824357288183839,0.43521370972120127
"212 WARREN STREET, 17S",2016-04-25,2448891,2017-11-20,2795000,346109,574,602.9773519163763,14.13329543862916,2.7683440315472723,1.1181939984869622,1.1587262241916692
"220 RIVERSIDE BOULEVARD, 18M",2004-08-13,1810000,2007-07-27,2460000,650000,1078,602.9684601113172,35.91160220994475,-1.0693212080874044,0.4991261138757138,-1.592957597240413
"173 PERRY STREET, 13N",2008-01-07,5498550,2015-12-22,7250000,1751450,2906,602.7013076393669,31.852943048621906,0.0461433899997167,4.07323006240969,0.6483980227639627
"225 5 AVENUE, 5P",2007-02-14,982611,2008-08-19,1315000,332389,552,602.1539855072464,33.827119785958025,-0.2475417336512403,-0.3025911712020479,-1.3089552076046793
"25 BEEKMAN PLACE, PENTHS",2010-04-19,3027375,2016-12-29,4500000,1472625,2446,602.0543744889616,48.643626904496465,0.7942770536120933,1.6787291541887228,0.9207190801781752
"641 FIFTH AVENUE, 26D",2005-09-29,2100000,2010-01-25,3050000,950000,1579,601.6466117796074,45.23809523809524,-0.6992959146800825,0.7801281729707114,-0.9263915773498609
"845 UNITED NATIONS PLAZA, 42C",2003-03-31,1858306,2004-05-06,2100000,241694,402,601.2288557213931,13.006146458118309,-1.5192791498278615,0.5459333051399998,-2.4522655987860644
"150 WEST 56TH STREET, 5106",2011-01-12,1437500,2015-04-21,2375000,937500,1560,600.9615384615385,65.21739130434783,1.0349731182556912,0.13818381383127734,0.46952762312191976
"350 EAST 82ND   STREET, 18AB",2012-04-13,2162554,2015-03-10,2800000,637446,1061,600.7973609802074,29.4765356148332,1.445413795651677,0.8407412860901199,0.4388641260404266
"220 EAST 65 STREET, 17C",2004-04-14,1325000,2006-08-28,1845000,520000,866,600.4618937644342,39.24528301886793,-1.1779936850347004,0.029174394354769675,-1.8360753241008225
"496 LA GUARDIA PLACE, 4C",2004-10-08,1533000,2005-04-21,1650000,117000,195,600.0,7.632093933463796,-1.0190265080126228,0.23072069880911272,-2.1967364564402887
"122 GREENWICH AVENUE, 6",2009-08-31,1747996,2015-11-04,3100000,1352004,2256,599.2925531914893,77.34594358339493,0.5868114158036192,0.43904593569596817,0.6133540260993993
"310 WEST 52ND   STREET, 11D",2007-02-20,776415,2007-07-18,865000,88585,148,598.5472972972973,11.409491058261366,-0.24215301578608514,-0.5023894490542966,-1.5995283466150187
"133 WEST 22ND   STREET, 10C",2010-04-30,2291062,2017-06-19,3850000,1558938,2607,597.981588032221,68.04433926275239,0.8041563696982112,0.9652620192286714,1.0462934015595278
"40 BROAD STREET, 27E",2011-05-05,656771,2014-12-22,1450000,793229,1327,597.7611152976639,120.7771049574357,1.1364606380494469,-0.6183212089107168,0.3819176314605109
"106 CENTRAL PARK SOUTH, 25D",2006-01-03,2800000,2013-10-10,4495000,1695000,2837,597.4621078604159,60.535714285714285,-0.6130764288375996,1.458409005268981,0.062141161896368695
"21 ASTOR PLACE, 2B",2004-05-18,1379729,2007-07-30,2077500,697771,1168,597.4066780821918,50.57304731581347,-1.1474576171321544,0.08220529674170111,-1.5907673474488777
"416 WASHINGTON STREET, 3G",2005-12-01,2026317,2016-06-17,4326200,2299883,3851,597.2170864710465,113.50065167493537,-0.642714377095953,0.7087313635903778,0.7783528437283859
"120 EAST 87 STREET, P14-F",2004-07-28,340000,2005-08-09,565000,225000,377,596.8169761273209,66.17647058823529,-1.0836911223944847,-0.9252636339506529,-2.1164272974173306
"2000 BROADWAY, 19C",2004-10-25,1300000,2010-07-21,2550000,1250000,2095,596.6587112171837,96.15384615384616,-1.0037584740613497,0.004950078915545752,-0.7971668396492829
"721 FIFTH AVENUE, 39B",2009-10-13,2500000,2011-05-23,2850000,350000,587,596.252129471891,14.000000000000002,0.6254305605038979,1.1677172199982941,-0.5737613609126904
"23 WEST 116 STREET, 8H",2015-02-06,985156,2018-04-25,1685000,699844,1174,596.1192504258944,71.03890145317087,2.3695789095257895,-0.3001251358903349,1.2726192133515006
"150 NASSAU STREET, 2D",2003-05-14,845178,2007-02-13,1662000,816822,1371,595.7855579868709,96.64496709568871,-1.47976188548339,-0.43575998495240237,-1.7126912525110052
"1 MORTON SQUARE, 5D E",2004-12-16,1680112,2006-06-06,2000000,319888,537,595.6945996275605,19.0396830687478,-0.9570562525633383,0.3732681985249171,-1.8966722349999636
"25 COLUMBUS CIRCLE, ST60C",2004-04-28,4889584,2015-11-12,7400000,2510416,4215,595.5909845788849,51.342118266093806,-1.165420010016005,3.4831586833791928,0.6191946922101598
"49 EAST 21ST STREET, 8C",2004-11-23,1288086,2007-07-16,1862500,574414,965,595.2476683937824,44.5943826732066,-0.9777130043797664,-0.006594260850170801,-1.6009885131427088
"415 WASHINGTON STREET, 3B",2010-07-22,1527375,2016-08-25,2850000,1322625,2226,594.1711590296496,86.59464767984286,0.8787003001661912,0.22527022783528733,0.8287285889336959
"333 RECTOR PLACE, 1105",2012-05-23,2550000,2017-06-01,3640000,1090000,1835,594.0054495912807,42.745098039215684,1.481338581419378,1.216165850876742,1.0331519028103164
"250 MANHATTAN AVENUE, 5A",2013-06-03,621132,2014-03-06,785000,163868,276,593.7246376811594,26.382153873894758,1.8190315676357691,-0.6528544240282569,0.16946340168159452
"22 MERCER STREET, 2C",2007-01-29,2427508,2015-12-18,4354000,1926492,3245,593.6801232665639,79.36089191055189,-0.2619116479583208,1.0974744570054853,0.6454776897085824
"146 WEST 57 STREET, 53B",2004-03-01,875000,2005-03-15,1100000,225000,379,593.6675461741424,25.71428571428571,-1.2175109493791716,-0.40686328355126095,-2.2237495372025564
"120 EAST 87 STREET, R12-D",2003-09-15,905000,2006-06-12,1499000,594000,1001,593.4065934065934,65.6353591160221,-1.3683950496035164,-0.37779410502419225,-1.892291735416893
"222 WEST 14 STREET, 14A",2004-02-05,899000,2004-06-29,985000,86000,145,593.1034482758621,9.56618464961068,-1.2399639404839848,-0.38360794072960597,-2.4128411025384304
"240 RIVERSIDE BOULEVARD, 11B-T",2005-10-20,2259496,2010-08-10,3300000,1040504,1755,592.8797720797721,46.05026961764925,-0.6804354021520393,0.9346754295824897,-0.7825651743723814
"540 WEST 28TH   STREET, 13E",2011-08-15,2240150,2016-08-18,3325000,1084850,1830,592.8142076502733,48.42756065442047,1.2280688417570849,0.9159296853230007,0.8236180060867804
"212 WARREN STREET, 16J",2015-12-15,2718727,2017-01-25,2960000,241273,407,592.8083538083538,8.874484271499124,2.6497922385138586,1.3796576937212994,0.9404313283019922
"416 WASHINGTON STREET, 3I",2005-12-01,1603743,2013-10-04,3300000,1696257,2864,592.2685055865921,105.76863001116763,-0.642714377095953,0.29926872869379345,0.05776066231329825
"330 EAST 38 STREET, 19I",2003-10-28,490000,2005-11-09,930000,440000,743,592.1938088829071,89.79591836734694,-1.3297759049032378,-0.7799177413153093,-2.049259637143584
"200 CHAMBERS STREET, 3A",2007-09-05,2291062,2013-07-02,3550000,1258938,2127,591.8843441466855,54.94997516435609,-0.06522344588015691,0.9652620192286714,-0.01086716448813866
"38 WARREN STREET, 7C",2013-02-14,2475000,2015-10-14,3050000,575000,972,591.5637860082304,23.232323232323232,1.7211365264187835,1.1434929045590703,0.5980222775586527
"1992 BROADWAY, 22-K",2003-08-12,212379,2004-07-08,408135,195756,331,591.4078549848942,92.17295495317333,-1.3989311175060626,-1.0489248883774207,-2.406270353163825
"69 WEST 106TH STREET, 1B",2004-11-04,570000,2005-06-29,710000,140000,237,590.717299578059,24.561403508771928,-0.9947772776194245,-0.7023999319097928,-2.146360711234979
"395 BROADWAY, 8B",2003-09-18,685000,2006-06-13,1275000,590000,999,590.5905905905906,86.13138686131386,-1.365700690670939,-0.5909680808893628,-1.891561652153048
"595 WEST END AVENUE, 9A",2007-10-04,5826063,2015-04-16,7450000,1623937,2751,590.3078880407124,27.873660137214447,-0.039177976198573564,4.390581191307552,0.46587720680269434
"151 WEST 17TH STREET, PH12G",2016-12-22,3828219,2017-12-29,4047750,219531,372,590.1370967741935,5.734546534563462,2.9847908657976716,2.4547250611331166,1.187199471481627
"2211 BROADWAY, 3KS",2010-07-23,2779822,2016-11-30,4150000,1370178,2322,590.0852713178294,49.29013440428919,0.8795984198103837,1.4388570757916748,0.8995466655266681
"151 WEST 21ST STREET, 5B",2014-10-29,1649565,2017-10-02,2280000,630435,1069,589.7427502338634,38.21825754062434,2.2797669451065365,0.3436689919760382,1.1229521442632606
"220 RIVERSIDE BOULEVARD, 4N",2009-09-21,1682500,2015-06-29,2925000,1242500,2107,589.7009966777408,73.84843982169392,0.6056719283316623,0.3755821051356718,0.5199033683272298
"15 BROAD STREET, 3930",2007-10-03,2851100,2017-05-12,4920000,2068900,3509,589.5981761185523,72.56497492195994,-0.04007609584276609,1.5079235060267548,1.018550237533415
"1992 BROADWAY, 24-K",2003-08-12,212379,2004-07-29,419796,207417,352,589.2528409090909,97.66361080897829,-1.3989311175060626,-1.0489248883774207,-2.3909386046230785
"447 WEST 18TH   STREET, 6E",2011-01-25,1642000,2014-08-04,2400000,758000,1287,588.9665889665889,46.16321559074299,1.046648673630194,0.336338714124129,0.2797059745222006
"1641 3 AVENUE, 11K",2003-02-20,364754,2005-05-25,850000,485246,825,588.1769696969696,133.03377070573592,-1.55430581595137,-0.901277685775351,-2.171913625469556
"1 YORK STREET, 3B",2009-11-05,1935000,2015-05-22,3125000,1190000,2024,587.9446640316205,61.49870801033591,0.6460873123203261,0.6202476910718334,0.492160204301117
"32 WEST 18TH   STREET, 2B",2007-08-28,3512962,2015-10-02,5250000,1737038,2957,587.4325329726074,49.44653543078462,-0.07240840303369714,2.14924966063618,0.5892612783925117
"22 WEST 66TH STREET, 7",2010-04-15,3000100,2014-08-08,3925000,924900,1576,586.8654822335026,30.82897236758775,0.7906845750353233,1.6523004260445295,0.2826263075775809
"300 EAST 79TH   STREET, 14A",2010-05-06,2225000,2014-06-05,3100000,875000,1491,586.8544600938967,39.325842696629216,0.8095450875633664,0.901249750166831,0.2359009786914962
"233 EAST 17TH   STREET, PH1",2010-09-01,4400000,2014-11-14,5300000,900000,1535,586.3192182410423,20.454545454545457,0.9155232055780848,3.0087651933793125,0.3541744674343981
"140 WEST 22ND   STREET, 7B",2010-07-26,1807393,2015-09-03,2900000,1092607,1865,585.8482573726542,60.45209868578666,0.8822927787429612,0.4966000022617115,0.5680888637410046
"155 WEST 70 STREET, 6B",2004-01-08,1162500,2005-05-13,1450000,287500,491,585.5397148676171,24.731182795698924,-1.2651112905213757,-0.12828365600018582,-2.180674624635697
"160 WEST 66TH STREET, 56B",2006-05-02,3500000,2007-07-03,3750000,250000,427,585.480093676815,7.142857142857142,-0.5062001911786886,2.136689837567251,-1.6104795955726947
"15 BROAD STREET, 1022",2014-01-07,726000,2015-04-20,999999,273999,468,585.4679487179487,37.74090909090909,2.0148216500697402,-0.5512402035690356,0.46879753985807465
"93 WORTH STREET, 605",2014-01-13,1515156,2018-10-04,2525000,1009844,1725,585.416811594203,66.64950671746011,2.0202103679348955,0.21343035142121225,1.3908927020944026
"272 WEST 107TH STREET, 12C",2013-10-11,3200000,2014-09-16,3399000,199000,340,585.2941176470588,6.21875,1.9357871213807978,1.845998052296564,0.31109955486753876
"200 CHAMBERS STREET, 28A",2007-07-20,3090388,2013-09-04,4400000,1309612,2238,585.1706881143879,42.37694425424898,-0.10743506915720577,1.7397870257395955,0.03585816439794605
"222 RIVERSIDE DRIVE, 9C",2004-08-27,1150000,2005-03-03,1260000,110000,188,585.1063829787234,9.565217391304348,-1.056747533068709,-0.14039581371979779,-2.2325105363686975
"2 COLUMBUS AVENUE, PHC",2004-03-23,1800000,2007-07-03,2500000,700000,1197,584.7953216374269,38.88888888888889,-1.197752317206936,0.48943638770002423,-1.6104795955726947
"21 ASTOR PLACE, 3H",2004-05-07,916425,2008-06-26,1800000,883575,1511,584.7617471872932,96.41541861036092,-1.1573369332182721,-0.3667235928684669,-1.3483797038523133
"188 EAST 78TH   STREET, 3B",2011-05-04,2197500,2015-12-31,3191732,994232,1702,584.1551116333725,45.24377701934016,1.1355625184052545,0.8746030031836847,0.6549687721385684
"42 WOOSTER STREET, 2NOFR",2004-08-09,2500000,2013-12-24,4500000,2000000,3424,584.1121495327103,80.0,-1.0729136866641744,1.1677172199982941,0.11689740668474921
"40 SUTTON PLACE, 9E",2003-06-05,600000,2004-10-26,897300,297300,509,584.0864440078585,49.55,-1.4600032533111544,-0.6733307533827241,-2.325961194140867
"322 WEST 57TH   STREET, 45B3",2011-06-21,2851100,2018-01-12,4250000,1398900,2397,583.6045056320401,49.06527305250605,1.1786722613264957,1.5079235060267548,1.197420637175458
"350 WEST 50 STREET, 2LL",2004-01-09,456300,2005-04-05,720000,263700,452,583.4070796460177,57.79092702169625,-1.264213170877183,-0.8125721185273832,-2.20841778866181
"43 EAST 25 STREET, 17D",2003-11-04,445000,2004-03-03,515000,70000,120,583.3333333333334,15.730337078651685,-1.3234890673938902,-0.8235215091059125,-2.4989909276721494
"305 EAST 108 STREET, 3F",2004-11-10,575000,2005-11-29,799000,224000,384,583.3333333333334,38.95652173913044,-0.9893885597542693,-0.6975550688219481,-2.0346579718666824
"429-435 GREENWICH STREET, 7C",2004-08-27,3400000,2012-11-15,5150000,1750000,3002,582.9447035309794,51.470588235294116,-1.056747533068709,2.0397925758103557,-0.1780562319086605
"246 WEST 17TH   STREET, 1B",2009-06-09,998000,2010-07-12,1230000,232000,398,582.9145728643216,23.246492985971944,0.5122674853356393,-0.28767965159027925,-0.8037375890238885
"166 DUANE STREET, 3C",2009-08-14,1625000,2011-12-20,2125000,500000,858,582.7505827505828,30.76923076923077,0.5715433818523462,0.31986617962545677,-0.41971379224137983
"845 WEST END AVENUE, 8F",2012-02-16,1960000,2014-06-06,2450000,490000,841,582.6397146254459,25.0,1.3942209759327029,0.6444720065110573,0.23663106195534128
"166 DUANE STREET, 6B",2003-10-31,2615000,2009-08-20,3850000,1235000,2120,582.5471698113207,47.22753346080306,-1.3270815459706602,1.279149071018724,-1.0417447330373826
"350 WEST 42ND STREET, 10L",2006-05-19,982611,2007-08-30,1255000,272389,468,582.0277777777778,27.72093941549606,-0.4909321572274157,-0.3025911712020479,-1.5681347662696805
"2 COLUMBUS AVENUE, 4D",2004-02-13,995000,2006-04-05,1450000,455000,782,581.841432225064,45.7286432160804,-1.2327789833304446,-0.2905865694429861,-1.9419373973583582
"30 LITTLE WEST STREET, 22B",2012-06-25,1345000,2014-10-16,1835000,490000,843,581.2574139976275,36.43122676579926,1.5109765296777316,0.04855384670614882,0.33300205278289097
"350 WEST 42ND STREET, 19K",2006-09-08,733900,2006-12-29,799000,65100,112,581.25,8.870418313121679,-0.39034275707785243,-0.5435853198902407,-1.7462750826478786
"129 LAFAYETTE STREET, 5A",2005-01-26,1781937,2009-11-13,2800000,1018063,1752,581.0861872146119,57.13237897860587,-0.9202333471514446,0.47193383530887617,-0.9796876556105513
"220 MANHATTAN AVENUE, 5A",2004-01-30,250000,2004-05-21,315000,65000,112,580.3571428571429,26.0,-1.24535265834914,-1.0124711695318591,-2.4413143498283887
"22 MERCER STREET, 2B",2007-01-18,2023262,2015-05-04,3780000,1756738,3028,580.164464993395,86.82701498866682,-0.2717909640444386,0.7057711522437047,0.4790187055519057
"330 EAST 38 STREET, 11Q",2003-07-16,580000,2005-10-04,1050000,470000,811,579.5314426633786,81.03448275862068,-1.4231803478992608,-0.6927102057341032,-2.0755426346420065
"45 EAST 30TH   STREET, 14A",2012-02-17,1410000,2015-02-26,2050000,640000,1105,579.1855203619909,45.39007092198582,1.3951190955768953,0.11153706684813101,0.43010312687428576
"316 EAST 22ND   STREET, 6",2010-03-26,2240150,2015-03-30,3300000,1059850,1830,579.1530054644809,47.31156395777069,0.7727221821514727,0.9159296853230007,0.4534657913173281
"210 LAFAYETTE STREET, 6A",2010-01-11,1575000,2017-03-29,3100000,1525000,2634,578.967350037965,96.82539682539682,0.7062613284812256,0.2714175487470089,0.9864265739242318
"422 WEST 20TH   STREET, 3D",2012-12-17,963283,2015-02-23,1425000,461717,798,578.592731829574,47.931604730904624,1.668147467411424,-0.32131947395442073,0.42791287708275055
"250 EAST 31 STREET, 2B",2004-10-21,667000,2005-06-15,804000,137000,237,578.0590717299579,20.539730134932537,-1.00735095263812,-0.608409588005604,-2.1565818769288096
"99 JANE STREET, 6F",2003-02-04,1250000,2007-11-01,2250000,1000000,1731,577.7007510109763,80.0,-1.5686757302584504,-0.043498551962902095,-1.5221395206474408
"905 WEST END AVENUE, 111",2010-07-29,2743296,2013-03-19,3300000,556704,964,577.49377593361,20.293253079507277,0.8849871376755388,1.4034643819623511,-0.08752590719187138
